timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1703696717603,1321,https://dev-portal.nekmart.co.uk/api/payment,422,Unprocessable Content,Thread Group 1-9,text,false,,689,1570,20,20,https://dev-portal.nekmart.co.uk/api/payment,1321,0,377
1703696718030,937,https://dev-portal.nekmart.co.uk/api/orders?filter=&status=Confirmed&page=1,422,Unprocessable Content,Thread Group 1-12,text,false,,670,1451,20,20,https://dev-portal.nekmart.co.uk/api/orders?filter=&page=1&status=Confirmed,937,0,0
1703696716980,1987,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/checkout/order-placed.json,200,OK,Thread Group 1-2,text,true,,411,413,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/checkout/order-placed.json,1987,0,409
1703696717419,1589,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/checkout/order-placed.json,200,OK,Thread Group 1-1,text,true,,411,413,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/checkout/order-placed.json,1589,0,395
1703696717589,1427,https://dev-portal.nekmart.co.uk/api/returns?page=1,401,Unauthorized,Thread Group 1-19,text,false,,387,1427,20,20,https://dev-portal.nekmart.co.uk/api/returns?page=1,1427,0,418
1703696717461,1591,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/checkout/order-placed.json,200,OK,Thread Group 1-16,text,true,,411,413,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/checkout/order-placed.json,1591,0,422
1703696717743,1411,https://dev-portal.nekmart.co.uk/api/returns?page=1,401,Unauthorized,Thread Group 1-4,text,false,,387,1427,20,20,https://dev-portal.nekmart.co.uk/api/returns?page=1,1411,0,1084
1703696718876,291,https://dev-portal.nekmart.co.uk/api/logout,401,Unauthorized,Thread Group 1-7,text,false,,386,1503,20,20,https://dev-portal.nekmart.co.uk/api/logout,291,0,0
1703696717883,1324,https://dev-portal.nekmart.co.uk/api/orders?filter=&status=Canceled&page=1,422,Unprocessable Content,Thread Group 1-13,text,false,,670,1450,20,20,https://dev-portal.nekmart.co.uk/api/orders?filter=&page=1&status=Canceled,1323,0,0
1703696718968,245,https://dev-portal.nekmart.co.uk/api/orders?filter=&status=Shipped&page=1,422,Unprocessable Content,Thread Group 1-12,text,false,,670,1449,20,20,https://dev-portal.nekmart.co.uk/api/orders?filter=&page=1&status=Shipped,245,0,0
1703696717946,1292,https://dev-portal.nekmart.co.uk/api/orders?filter=&status=Shipped&page=1,422,Unprocessable Content,Thread Group 1-10,text,false,,670,1449,20,20,https://dev-portal.nekmart.co.uk/api/orders?filter=&page=1&status=Shipped,1292,0,0
1703696719213,249,https://dev-portal.nekmart.co.uk/api/orders?filter=&status=Delivered&page=1,422,Unprocessable Content,Thread Group 1-12,text,false,,670,1451,20,20,https://dev-portal.nekmart.co.uk/api/orders?filter=&page=1&status=Delivered,249,0,0
1703696719207,255,https://dev-portal.nekmart.co.uk/api/logout,401,Unauthorized,Thread Group 1-13,text,false,,386,1503,20,20,https://dev-portal.nekmart.co.uk/api/logout,255,0,0
1703696719238,271,https://dev-portal.nekmart.co.uk/api/orders?filter=&status=Delivered&page=1,422,Unprocessable Content,Thread Group 1-10,text,false,,670,1451,20,20,https://dev-portal.nekmart.co.uk/api/orders?filter=&page=1&status=Delivered,271,0,0
1703696719463,238,https://dev-portal.nekmart.co.uk/api/orders?filter=&status=Canceled&page=1,422,Unprocessable Content,Thread Group 1-12,text,false,,670,1450,20,20,https://dev-portal.nekmart.co.uk/api/orders?filter=&page=1&status=Canceled,238,0,0
1703696719509,262,https://dev-portal.nekmart.co.uk/api/orders?filter=&status=Canceled&page=1,422,Unprocessable Content,Thread Group 1-10,text,false,,670,1450,20,20,https://dev-portal.nekmart.co.uk/api/orders?filter=&page=1&status=Canceled,262,0,0
1703696718019,1797,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/userprofile/subscriptions.json,200,OK,Thread Group 1-11,text,true,,414,417,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/userprofile/subscriptions.json,1797,0,0
1703696717629,2212,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/checkout/order-placed.json,200,OK,Thread Group 1-3,text,true,,411,413,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/checkout/order-placed.json,2212,0,378
1703696719701,236,https://dev-portal.nekmart.co.uk/api/logout,401,Unauthorized,Thread Group 1-12,text,false,,386,1503,20,20,https://dev-portal.nekmart.co.uk/api/logout,236,0,0
1703696719817,248,https://dev-portal.nekmart.co.uk/api/create-payment-intend,401,Unauthorized,Thread Group 1-11,text,false,,386,1564,20,20,https://dev-portal.nekmart.co.uk/api/create-payment-intend,248,0,0
1703696718100,2216,https://dev-portal.nekmart.co.uk/api/payment,422,Unprocessable Content,Thread Group 1-15,text,false,,689,1570,20,20,https://dev-portal.nekmart.co.uk/api/payment,2216,0,1766
1703696720065,398,https://api.stripe.com/v1/payment_intents/pi_3ORyz2L8tAPeVIhz1PYu64Mn/confirm,400,Bad Request,Thread Group 1-11,text,false,,2461,1635,20,20,https://api.stripe.com/v1/payment_intents/pi_3ORyz2L8tAPeVIhz1PYu64Mn/confirm,398,0,0
1703696719771,713,https://dev-portal.nekmart.co.uk/api/logout,401,Unauthorized,Thread Group 1-10,text,false,,386,1503,20,20,https://dev-portal.nekmart.co.uk/api/logout,713,0,0
1703696720464,239,https://dev-portal.nekmart.co.uk/api/subscribe,401,Unauthorized,Thread Group 1-11,text,false,,386,1572,20,20,https://dev-portal.nekmart.co.uk/api/subscribe,239,0,0
1703696717764,3117,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/checkout/order-placed.json,200,OK,Thread Group 1-8,text,true,,411,413,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/checkout/order-placed.json,3117,0,1204
1703696719017,1884,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/userprofile/subscriptions.json,200,OK,Thread Group 1-19,text,true,,414,417,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/userprofile/subscriptions.json,1884,0,0
1703696717814,3097,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/checkout/order-placed.json,200,OK,Thread Group 1-5,text,true,,411,413,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/checkout/order-placed.json,3097,0,1226
1703696720703,255,https://dev-portal.nekmart.co.uk/api/orders?filter=&status=Confirmed&page=1,422,Unprocessable Content,Thread Group 1-11,text,false,,670,1451,20,20,https://dev-portal.nekmart.co.uk/api/orders?filter=&page=1&status=Confirmed,255,0,0
1703696719154,1831,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/userprofile/subscriptions.json,200,OK,Thread Group 1-4,text,true,,414,417,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/userprofile/subscriptions.json,1831,0,0
1703696717774,3234,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/userprofile/return_refund.json,200,OK,Thread Group 1-20,text,true,,415,417,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/userprofile/return_refund.json,3234,0,1235
1703696717851,3175,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/userprofile/return_refund.json,200,OK,Thread Group 1-18,text,true,,415,417,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/userprofile/return_refund.json,3175,0,1938
1703696720958,270,https://dev-portal.nekmart.co.uk/api/orders?filter=&status=Shipped&page=1,422,Unprocessable Content,Thread Group 1-11,text,false,,670,1449,20,20,https://dev-portal.nekmart.co.uk/api/orders?filter=&page=1&status=Shipped,270,0,0
1703696720985,504,https://dev-portal.nekmart.co.uk/api/create-payment-intend,401,Unauthorized,Thread Group 1-4,text,false,,386,1564,20,20,https://dev-portal.nekmart.co.uk/api/create-payment-intend,504,0,0
1703696717418,4154,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/products/pizza.json?slug=pizza,500,Internal Server Error,Thread Group 1-17,text,false,,5659,417,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/products/pizza.json?slug=pizza,4154,0,0
1703696721228,357,https://dev-portal.nekmart.co.uk/api/orders?filter=&status=Delivered&page=1,422,Unprocessable Content,Thread Group 1-11,text,false,,670,1451,20,20,https://dev-portal.nekmart.co.uk/api/orders?filter=&page=1&status=Delivered,357,0,0
1703696717418,4227,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/products/pizza.json?slug=pizza,500,Internal Server Error,Thread Group 1-14,text,false,,5659,417,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/products/pizza.json?slug=pizza,4227,0,0
1703696721645,50,https://dev-portal.nekmart.co.uk/api/products/16/reviews?page=1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: dev-portal.nekmart.co.uk:443 failed to respond,Thread Group 1-14,text,false,,2106,0,20,20,https://dev-portal.nekmart.co.uk/api/products/16/reviews?page=1,0,0,0
1703696718924,2778,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/checkout/order-placed.json,200,OK,Thread Group 1-9,text,true,,411,413,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/checkout/order-placed.json,2778,0,2019
1703696718876,2832,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/checkout/order-placed.json,200,OK,Thread Group 1-6,text,true,,411,413,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/checkout/order-placed.json,2832,0,2067
1703696720316,1446,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/checkout/order-placed.json,200,OK,Thread Group 1-15,text,true,,411,413,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/checkout/order-placed.json,1446,0,768
1703696719841,1955,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/products/pizza.json?slug=pizza,500,Internal Server Error,Thread Group 1-3,text,false,,5659,417,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/products/pizza.json?slug=pizza,1955,0,0
1703696719008,2844,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/products/pizza.json?slug=pizza,500,Internal Server Error,Thread Group 1-1,text,false,,5659,417,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/products/pizza.json?slug=pizza,2843,0,0
1703696721489,370,https://api.stripe.com/v1/payment_intents/pi_3ORyz2L8tAPeVIhz1PYu64Mn/confirm,400,Bad Request,Thread Group 1-4,text,false,,2461,1635,20,20,https://api.stripe.com/v1/payment_intents/pi_3ORyz2L8tAPeVIhz1PYu64Mn/confirm,370,0,0
1703696719052,2855,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/products/pizza.json?slug=pizza,500,Internal Server Error,Thread Group 1-16,text,false,,5659,417,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/products/pizza.json?slug=pizza,2855,0,0
1703696721585,350,https://dev-portal.nekmart.co.uk/api/orders?filter=&status=Canceled&page=1,422,Unprocessable Content,Thread Group 1-11,text,false,,670,1450,20,20,https://dev-portal.nekmart.co.uk/api/orders?filter=&page=1&status=Canceled,350,0,0
1703696721027,1001,https://dev-portal.nekmart.co.uk/api/returns?page=1,401,Unauthorized,Thread Group 1-18,text,false,,387,1427,20,20,https://dev-portal.nekmart.co.uk/api/returns?page=1,1001,0,677
1703696720911,1162,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/products/pizza.json?slug=pizza,500,Internal Server Error,Thread Group 1-5,text,false,,5659,417,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/products/pizza.json?slug=pizza,1162,0,0
1703696718968,3150,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/products/pizza.json?slug=pizza,500,Internal Server Error,Thread Group 1-2,text,false,,5659,417,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/products/pizza.json?slug=pizza,3150,0,0
1703696721796,380,https://dev-portal.nekmart.co.uk/api/products/16/reviews?page=1,200,OK,Thread Group 1-3,text,true,,1102,435,20,20,https://dev-portal.nekmart.co.uk/api/products/16/reviews?page=1,380,0,0
1703696721008,1212,https://dev-portal.nekmart.co.uk/api/returns?page=1,401,Unauthorized,Thread Group 1-20,text,false,,387,1427,20,20,https://dev-portal.nekmart.co.uk/api/returns?page=1,1212,0,635
1703696721852,395,https://dev-portal.nekmart.co.uk/api/products/16/reviews?page=1,200,OK,Thread Group 1-1,text,true,,1102,435,20,20,https://dev-portal.nekmart.co.uk/api/products/16/reviews?page=1,395,0,0
1703696721907,406,https://dev-portal.nekmart.co.uk/api/products/16/reviews?page=1,200,OK,Thread Group 1-16,text,true,,1102,435,20,20,https://dev-portal.nekmart.co.uk/api/products/16/reviews?page=1,406,0,0
1703696721572,813,https://dev-portal.nekmart.co.uk/api/products/16/reviews?page=1,200,OK,Thread Group 1-17,text,true,,1103,435,20,20,https://dev-portal.nekmart.co.uk/api/products/16/reviews?page=1,813,0,367
1703696721935,465,https://dev-portal.nekmart.co.uk/api/logout,401,Unauthorized,Thread Group 1-11,text,false,,386,1503,20,20,https://dev-portal.nekmart.co.uk/api/logout,465,0,0
1703696720902,1524,https://dev-portal.nekmart.co.uk/api/create-payment-intend,401,Unauthorized,Thread Group 1-19,text,false,,386,1564,20,20,https://dev-portal.nekmart.co.uk/api/create-payment-intend,1524,0,0
1703696721859,586,https://dev-portal.nekmart.co.uk/api/subscribe,401,Unauthorized,Thread Group 1-4,text,false,,386,1572,20,20,https://dev-portal.nekmart.co.uk/api/subscribe,586,0,0
1703696722028,439,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/userprofile/subscriptions.json,200,OK,Thread Group 1-18,text,true,,414,417,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/userprofile/subscriptions.json,439,0,0
1703696722073,411,https://dev-portal.nekmart.co.uk/api/products/16/reviews?page=1,200,OK,Thread Group 1-5,text,true,,1102,435,20,20,https://dev-portal.nekmart.co.uk/api/products/16/reviews?page=1,411,0,0
1703696722176,426,https://dev-portal.nekmart.co.uk/api/orders/43/cancel,400,Bad Request,Thread Group 1-3,text,false,,581,1512,20,20,https://dev-portal.nekmart.co.uk/api/orders/43/cancel,426,0,0
1703696721695,1006,https://dev-portal.nekmart.co.uk/api/orders/43/cancel,400,Bad Request,Thread Group 1-14,text,false,,581,1512,20,20,https://dev-portal.nekmart.co.uk/api/orders/43/cancel,1006,0,385
1703696721702,1019,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/products/pizza.json?slug=pizza,500,Internal Server Error,Thread Group 1-9,text,false,,5659,417,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/products/pizza.json?slug=pizza,1019,0,0
1703696721762,994,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/products/pizza.json?slug=pizza,500,Internal Server Error,Thread Group 1-15,text,false,,5659,417,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/products/pizza.json?slug=pizza,993,0,0
1703696722426,385,https://api.stripe.com/v1/payment_intents/pi_3ORyz2L8tAPeVIhz1PYu64Mn/confirm,400,Bad Request,Thread Group 1-19,text,false,,2461,1635,20,20,https://api.stripe.com/v1/payment_intents/pi_3ORyz2L8tAPeVIhz1PYu64Mn/confirm,384,0,0
1703696722313,509,https://dev-portal.nekmart.co.uk/api/orders/43/cancel,400,Bad Request,Thread Group 1-16,text,false,,581,1512,20,20,https://dev-portal.nekmart.co.uk/api/orders/43/cancel,509,0,0
1703696722385,509,https://dev-portal.nekmart.co.uk/api/orders/43/cancel,400,Bad Request,Thread Group 1-17,text,false,,581,1512,20,20,https://dev-portal.nekmart.co.uk/api/orders/43/cancel,509,0,0
1703696722446,521,https://dev-portal.nekmart.co.uk/api/orders?filter=&status=Confirmed&page=1,422,Unprocessable Content,Thread Group 1-4,text,false,,670,1451,20,20,https://dev-portal.nekmart.co.uk/api/orders?filter=&page=1&status=Confirmed,521,0,0
1703696722247,726,https://dev-portal.nekmart.co.uk/api/orders/43/cancel,400,Bad Request,Thread Group 1-1,text,false,,581,1512,20,20,https://dev-portal.nekmart.co.uk/api/orders/43/cancel,725,0,0
1703696722468,543,https://dev-portal.nekmart.co.uk/api/create-payment-intend,401,Unauthorized,Thread Group 1-18,text,false,,386,1564,20,20,https://dev-portal.nekmart.co.uk/api/create-payment-intend,543,0,0
1703696722118,920,https://dev-portal.nekmart.co.uk/api/products/16/reviews?page=1,200,OK,Thread Group 1-2,text,true,,1103,435,20,20,https://dev-portal.nekmart.co.uk/api/products/16/reviews?page=1,920,0,411
1703696720882,2177,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/products/pizza.json?slug=pizza,500,Internal Server Error,Thread Group 1-8,text,false,,5659,417,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/products/pizza.json?slug=pizza,2176,0,0
1703696722484,583,https://dev-portal.nekmart.co.uk/api/orders/43/cancel,400,Bad Request,Thread Group 1-5,text,false,,581,1512,20,20,https://dev-portal.nekmart.co.uk/api/orders/43/cancel,583,0,0
1703696722721,361,https://dev-portal.nekmart.co.uk/api/products/16/reviews?page=1,200,OK,Thread Group 1-9,text,true,,1102,435,20,20,https://dev-portal.nekmart.co.uk/api/products/16/reviews?page=1,361,0,0
1703696722756,389,https://dev-portal.nekmart.co.uk/api/products/16/reviews?page=1,200,OK,Thread Group 1-15,text,true,,1102,435,20,20,https://dev-portal.nekmart.co.uk/api/products/16/reviews?page=1,389,0,0
1703696722811,339,https://dev-portal.nekmart.co.uk/api/subscribe,401,Unauthorized,Thread Group 1-19,text,false,,386,1572,20,20,https://dev-portal.nekmart.co.uk/api/subscribe,339,0,0
1703696722967,284,https://dev-portal.nekmart.co.uk/api/orders?filter=&status=Shipped&page=1,422,Unprocessable Content,Thread Group 1-4,text,false,,670,1449,20,20,https://dev-portal.nekmart.co.uk/api/orders?filter=&page=1&status=Shipped,284,0,0
1703696722602,689,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/userprofile/return_refund.json,200,OK,Thread Group 1-3,text,true,,415,417,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/userprofile/return_refund.json,689,0,385
1703696723082,275,https://dev-portal.nekmart.co.uk/api/orders/43/cancel,400,Bad Request,Thread Group 1-9,text,false,,581,1512,20,20,https://dev-portal.nekmart.co.uk/api/orders/43/cancel,275,0,0
1703696723011,358,https://api.stripe.com/v1/payment_intents/pi_3ORyz2L8tAPeVIhz1PYu64Mn/confirm,400,Bad Request,Thread Group 1-18,text,false,,2461,1635,20,20,https://api.stripe.com/v1/payment_intents/pi_3ORyz2L8tAPeVIhz1PYu64Mn/confirm,358,0,0
1703696723145,324,https://dev-portal.nekmart.co.uk/api/orders/43/cancel,400,Bad Request,Thread Group 1-15,text,false,,581,1512,20,20,https://dev-portal.nekmart.co.uk/api/orders/43/cancel,324,0,0
1703696723150,336,https://dev-portal.nekmart.co.uk/api/orders?filter=&status=Confirmed&page=1,422,Unprocessable Content,Thread Group 1-19,text,false,,670,1451,20,20,https://dev-portal.nekmart.co.uk/api/orders?filter=&page=1&status=Confirmed,336,0,0
1703696722701,802,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/userprofile/return_refund.json,200,OK,Thread Group 1-14,text,true,,415,417,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/userprofile/return_refund.json,802,0,370
1703696721709,1806,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/products/pizza.json?slug=pizza,500,Internal Server Error,Thread Group 1-6,text,false,,5659,417,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/products/pizza.json?slug=pizza,1806,0,0
1703696722220,1310,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/userprofile/subscriptions.json,200,OK,Thread Group 1-20,text,true,,414,417,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/userprofile/subscriptions.json,1310,0,0
1703696723251,289,https://dev-portal.nekmart.co.uk/api/orders?filter=&status=Delivered&page=1,422,Unprocessable Content,Thread Group 1-4,text,false,,670,1451,20,20,https://dev-portal.nekmart.co.uk/api/orders?filter=&page=1&status=Delivered,289,0,0
1703696722973,674,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/userprofile/return_refund.json,200,OK,Thread Group 1-1,text,true,,415,417,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/userprofile/return_refund.json,674,0,371
1703696723369,279,https://dev-portal.nekmart.co.uk/api/subscribe,401,Unauthorized,Thread Group 1-18,text,false,,386,1572,20,20,https://dev-portal.nekmart.co.uk/api/subscribe,279,0,0
1703696722823,872,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/userprofile/return_refund.json,200,OK,Thread Group 1-16,text,true,,415,417,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/userprofile/return_refund.json,872,0,367
1703696723515,236,https://dev-portal.nekmart.co.uk/api/products/16/reviews?page=1,200,OK,Thread Group 1-6,text,true,,1102,435,20,20,https://dev-portal.nekmart.co.uk/api/products/16/reviews?page=1,236,0,0
1703696723486,276,https://dev-portal.nekmart.co.uk/api/orders?filter=&status=Shipped&page=1,422,Unprocessable Content,Thread Group 1-19,text,false,,670,1449,20,20,https://dev-portal.nekmart.co.uk/api/orders?filter=&page=1&status=Shipped,275,0,0
1703696723540,265,https://dev-portal.nekmart.co.uk/api/orders?filter=&status=Canceled&page=1,422,Unprocessable Content,Thread Group 1-4,text,false,,670,1450,20,20,https://dev-portal.nekmart.co.uk/api/orders?filter=&page=1&status=Canceled,265,0,0
1703696722894,971,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/userprofile/return_refund.json,200,OK,Thread Group 1-17,text,true,,415,417,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/userprofile/return_refund.json,971,0,458
1703696723067,848,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/userprofile/return_refund.json,200,OK,Thread Group 1-5,text,true,,415,417,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/userprofile/return_refund.json,848,0,430
1703696723648,284,https://dev-portal.nekmart.co.uk/api/orders?filter=&status=Confirmed&page=1,422,Unprocessable Content,Thread Group 1-18,text,false,,670,1451,20,20,https://dev-portal.nekmart.co.uk/api/orders?filter=&page=1&status=Confirmed,284,0,0
1703696723530,433,https://dev-portal.nekmart.co.uk/api/create-payment-intend,401,Unauthorized,Thread Group 1-20,text,false,,386,1564,20,20,https://dev-portal.nekmart.co.uk/api/create-payment-intend,433,0,0
1703696723059,942,https://dev-portal.nekmart.co.uk/api/products/16/reviews?page=1,200,OK,Thread Group 1-8,text,true,,1103,435,20,20,https://dev-portal.nekmart.co.uk/api/products/16/reviews?page=1,942,0,438
1703696723038,964,https://dev-portal.nekmart.co.uk/api/orders/43/cancel,400,Bad Request,Thread Group 1-2,text,false,,581,1512,20,20,https://dev-portal.nekmart.co.uk/api/orders/43/cancel,963,0,0
1703696723762,261,https://dev-portal.nekmart.co.uk/api/orders?filter=&status=Delivered&page=1,422,Unprocessable Content,Thread Group 1-19,text,false,,670,1451,20,20,https://dev-portal.nekmart.co.uk/api/orders?filter=&page=1&status=Delivered,261,0,0
1703696723357,676,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/userprofile/return_refund.json,200,OK,Thread Group 1-9,text,true,,415,417,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/userprofile/return_refund.json,676,0,367
1703696723291,764,https://dev-portal.nekmart.co.uk/api/returns?page=1,401,Unauthorized,Thread Group 1-3,text,false,,387,1427,20,20,https://dev-portal.nekmart.co.uk/api/returns?page=1,764,0,364
1703696723470,661,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/userprofile/return_refund.json,200,OK,Thread Group 1-15,text,true,,1253,417,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/userprofile/return_refund.json,660,0,368
1703696723751,449,https://dev-portal.nekmart.co.uk/api/orders/43/cancel,400,Bad Request,Thread Group 1-6,text,false,,581,1512,20,20,https://dev-portal.nekmart.co.uk/api/orders/43/cancel,449,0,0
1703696723805,402,https://dev-portal.nekmart.co.uk/api/logout,401,Unauthorized,Thread Group 1-4,text,false,,386,1503,20,20,https://dev-portal.nekmart.co.uk/api/logout,402,0,0
1703696723933,279,https://dev-portal.nekmart.co.uk/api/orders?filter=&status=Shipped&page=1,422,Unprocessable Content,Thread Group 1-18,text,false,,670,1449,20,20,https://dev-portal.nekmart.co.uk/api/orders?filter=&page=1&status=Shipped,279,0,0
1703696724055,260,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/userprofile/subscriptions.json,200,OK,Thread Group 1-3,text,true,,1252,417,20,20,https://dev.nekmart.co.uk/_next/data/fGl-Z0_b1T8L9h4IeKj65/userprofile/subscriptions.json,260,0,0
1703696723503,823,https://dev-portal.nekmart.co.uk/api/returns?page=1,401,Unauthorized,Thread Group 1-14,text,false,,387,1427,20,20,https://dev-portal.nekmart.co.uk/api/returns?page=1,823,0,384
1703696724023,311,https://dev-portal.nekmart.co.uk/api/orders?filter=&status=Canceled&page=1,422,Unprocessable Content,Thread Group 1-19,text,false,,670,1450,20,20,https://dev-portal.nekmart.co.uk/api/orders?filter=&page=1&status=Canceled,311,0,0
1703696723647,694,https://dev-portal.nekmart.co.uk/api/returns?page=1,401,Unauthorized,Thread Group 1-1,text,false,,387,1427,20,20,https://dev-portal.nekmart.co.uk/api/returns?page=1,694,0,383
1703696723963,386,https://api.stripe.com/v1/payment_intents/pi_3ORyz2L8tAPeVIhz1PYu64Mn/confirm,400,Bad Request,Thread Group 1-20,text,false,,2461,1635,20,20,https://api.stripe.com/v1/payment_intents/pi_3ORyz2L8tAPeVIhz1PYu64Mn/confirm,386,0,0
1703696724002,360,https://dev-portal.nekmart.co.uk/api/orders/43/cancel,400,Bad Request,Thread Group 1-8,text,false,,581,1512,20,20,https://dev-portal.nekmart.co.uk/api/orders/43/cancel,360,0,0
